NIT,RAZÓN SOCIAL,SUPERVISOR,REGIÓN,DEPARTAMENTO DOMICILIO,CIUDAD DOMICILIO,CIIU,MACROSECTOR,INGRESOS OPERACIONALES,GANANCIA (PÉRDIDA),TOTAL ACTIVOS,TOTAL PASIVOS,TOTAL PATRIMONIO,Año de Corte
"811,046,781",MP GALAGRO SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"4,664",COMERCIO,$0.04,$0.00,$0.02,$0.02,$0.01,"2,021"
"900,609,031",CR PROYECTOS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"7,111",SERVICIOS,$0.04,$0.00,$0.08,$0.03,$0.05,"2,021"
"860,050,956",ALTACOL NORVENTAS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,TENJO -CUNDINAMARCA,"4,663",COMERCIO,$0.04,$0.00,$0.03,$0.02,$0.01,"2,021"
"900,440,441",SEIDOR COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"6,202",SERVICIOS,$0.04,$0.00,$0.01,$0.01,$0.00,"2,021"
"900,387,878",KREDIT PLUS SA,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,"6,493",SERVICIOS,$0.04,$0.00,$0.25,$0.19,$0.06,"2,021"
"901,325,322",REAL SAS,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,"2,029",MANUFACTURA,$0.04,$0.00,$0.02,$0.01,$0.01,"2,021"
"900,220,753",GARANTIAS COMUNITARIAS GRUPO SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"6,619",SERVICIOS,$0.04,$0.00,$0.03,$0.03,$0.01,"2,021"
"800,073,573",CENTURION S.A.S. EN REORGANIZACION,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,122,AGROPECUARIO,$0.04,-$0.01,$0.06,$0.05,$0.01,"2,021"
"900,241,765",CUIDARTE TU SALUD S.A.S.,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"8,710",SERVICIOS,$0.04,$0.00,$0.02,$0.01,$0.01,"2,021"
"830,014,450",INGENIERIA Y TELECOMUNICACIONES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"7,112",SERVICIOS,$0.04,$0.00,$0.02,$0.01,$0.01,"2,021"
"900,370,262",JEM SUPPLIES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"1,513",MANUFACTURA,$0.04,$0.00,$0.03,$0.01,$0.02,"2,021"
"900,131,471",AZURITA SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,"7,490",SERVICIOS,$0.04,$0.00,$0.52,$0.04,$0.48,"2,021"
"800,189,925",SERVICIOS Y TRANSPORTES LTDA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ITAGUI-ANTIOQUIA,"4,923",SERVICIOS,$0.04,$0.00,$0.04,$0.02,$0.02,"2,021"
"900,658,933",INVERSIONES CAMIONERO S.A.S.,SUPERSOCIEDADES,Centro - Oriente,NORTE DE SANTANDER,CUCUTA-NORTE DE SANTANDER,"4,731",COMERCIO,$0.04,$0.00,$0.00,$0.00,$0.00,"2,021"
"900,426,153",ARITMETIKA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"6,613",SERVICIOS,$0.04,$0.02,$0.09,$0.05,$0.05,"2,021"
"900,843,210",C.I. GOLDEN PLATINO COLOMBIA S.A.S,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"4,662",COMERCIO,$0.04,-$0.00,$0.00,$0.00,$0.00,"2,021"
"890,924,431",EMPLEAMOS SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"7,820",SERVICIOS,$0.04,$0.00,$0.01,$0.00,$0.00,"2,021"
"900,170,994",ZONAMEDICA MR SAS,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"8,430",SERVICIOS,$0.04,$0.00,$0.01,$0.01,$0.01,"2,021"
"822,002,459",EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE VILLAVICENCIO,SUPERSALUD,Otros,META,VILLAVICENCIO-META,"8,621",SERVICIOS,$0.04,$0.00,$0.04,$0.01,$0.04,"2,021"
"901,264,830",AGROPECUARIA LA HACIENDA PUTUMAYO SAS ZOMAC,SUPERSOCIEDADES,Otros,PUTUMAYO,PUERTO ASIS-PUTUMAYO,"4,664",COMERCIO,$0.04,$0.00,$0.02,$0.01,$0.00,"2,021"
"890,319,494",IPSOS NAPOLEON FRANCO & CIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"7,320",SERVICIOS,$0.04,$0.00,$0.04,$0.02,$0.02,"2,021"
"830,091,939",NOVAFRIOS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"3,319",MANUFACTURA,$0.04,$0.00,$0.03,$0.02,$0.01,"2,021"
"860,020,609",LABORATORIOS SMART S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"2,023",MANUFACTURA,$0.04,-$0.00,$0.05,$0.01,$0.03,"2,021"
"801,002,775",PUNTO EMPLEO SA,SUPERSOCIEDADES,Eje Cafetero,QUINDIO,ARMENIA-QUINDIO,"7,820",SERVICIOS,$0.04,$0.00,$0.01,$0.00,$0.00,"2,021"
"890,909,297",PLAZA MAYOR MEDELLIN CONVENCIONES Y EXPOSICIONES S.A.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"8,230",SERVICIOS,$0.04,-$0.01,$0.36,$0.09,$0.27,"2,021"
"830,103,330",LAMICENTRO GALUFER Y CIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,663",COMERCIO,$0.04,$0.00,$0.04,$0.00,$0.04,"2,021"
"900,256,370",CHP MATERIALES PARA CONSTRUCCION SAS,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,GIRON-SANTANDER,"4,663",COMERCIO,$0.04,$0.00,$0.01,$0.01,$0.01,"2,021"
"800,141,903",QUIMICOS INDUSTRIALES ASOCIADOS SAS,SUPERSOCIEDADES,Centro - Oriente,BOYACA,PAIPA -BOYACA,"4,664",COMERCIO,$0.04,$0.00,$0.02,$0.01,$0.01,"2,021"
"860,350,564",INVERPALMAS S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,125,AGROPECUARIO,$0.04,$0.00,$0.03,$0.01,$0.02,"2,021"
"800,174,851",SOCIEDAD MEDICO QUIRURGICA NUESTRA SEÑORA DE BELEN DE FUSAGASUGA LIMITADA,SUPERSALUD,Bogotá - Cundinamarca,CUNDINAMARCA,FUSAGASUGA-CUNDINAMARCA,"8,610",SERVICIOS,$0.04,$0.00,$0.05,$0.02,$0.02,"2,021"
"900,763,977",TEXTILES DEL PACIFICO SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,PALMIRA-VALLE,"1,312",MANUFACTURA,$0.04,$0.00,$0.01,$0.01,$0.01,"2,021"
"860,072,810",CINTALAST SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"1,312",MANUFACTURA,$0.04,$0.00,$0.03,$0.02,$0.02,"2,021"
"800,234,953",COMPAÑIA CALIFORNIA S.A. EN REORGANIZACIÓN,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,645",COMERCIO,$0.04,$0.00,$0.04,$0.04,$0.01,"2,021"
"900,803,651",HIERROS MADEBELLO SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,BELLO-ANTIOQUIA,"4,663",COMERCIO,$0.04,$0.00,$0.01,$0.01,$0.00,"2,021"
"802,000,335",VYGON COLOMBIA S.A.,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,"3,250",MANUFACTURA,$0.04,$0.00,$0.05,$0.02,$0.03,"2,021"
"900,469,128",INVERSIONES AURAGAN SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,RIONEGRO-ANTIOQUIA,"7,010",SERVICIOS,$0.04,$0.03,$0.06,$0.00,$0.05,"2,021"
"901,259,742",BICICLETAS STROGMAN BOGOTA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,762",COMERCIO,$0.04,$0.01,$0.02,$0.01,$0.01,"2,021"
"830,087,666",LA ASCENSION SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"9,603",SERVICIOS,$0.04,$0.00,$0.02,$0.01,$0.01,"2,021"
"900,169,608",NEORIS COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"6,202",SERVICIOS,$0.04,$0.00,$0.02,$0.01,$0.01,"2,021"
"835,000,779",DARSALUD Y BIENESTAR SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,"4,773",COMERCIO,$0.04,$0.00,$0.02,$0.01,$0.01,"2,021"
"860,051,638",SERVICIOS Y MANO DE OBRA SUPLEMENTARIA SERVIMOS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"7,820",SERVICIOS,$0.04,$0.00,$0.01,$0.00,$0.00,"2,021"
"830,050,619",CITY PARKING SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C-BOGOTA D.C.,"5,221",SERVICIOS,$0.04,-$0.01,$0.03,$0.04,-$0.01,"2,021"
"800,008,151",ELECTRICOS IMPORTADOS SA EIMPSA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,690",COMERCIO,$0.04,$0.00,$0.03,$0.02,$0.01,"2,021"
"900,195,679",GTD COLOMBIA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"6,120",SERVICIOS,$0.04,-$0.00,$0.09,$0.04,$0.05,"2,021"
"900,368,076",ENVASES PLASTICOS DE LA SABANA S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,COTA -CUNDINAMARCA,"2,229",MANUFACTURA,$0.04,$0.01,$0.04,$0.01,$0.03,"2,021"
"830,079,434",CONSULTORIA ORGANIZACIONAL SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"6,202",SERVICIOS,$0.04,$0.01,$0.01,$0.01,$0.01,"2,021"
"901,111,348",CAMINOS IPS S.A.S,SUPERSALUD,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,"8,621",SERVICIOS,$0.04,$0.00,$0.02,$0.01,$0.01,"2,021"
"830,514,610",AMBIENTES CERAMICOS LTDA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,663",COMERCIO,$0.04,$0.00,$0.02,$0.01,$0.01,"2,021"
"830,031,632",INFOMEDIA SERVICE S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,COTA -CUNDINAMARCA,"6,190",SERVICIOS,$0.04,$0.00,$0.07,$0.06,$0.02,"2,021"
"900,956,129",ENTRECARNES SAS,SUPERSOCIEDADES,Eje Cafetero,RISARALDA,PEREIRA-RISARALDA,"1,011",MANUFACTURA,$0.04,$0.00,$0.01,$0.01,$0.00,"2,021"
"900,298,295",TOUCHSTONE COLOMBIA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,722,MINERO,$0.04,-$0.00,$0.05,$0.02,$0.03,"2,021"
"860,525,156",VALREX S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"3,319",MANUFACTURA,$0.04,$0.00,$0.09,$0.04,$0.05,"2,021"
"900,331,740",CABARCAS SARMIENTO S.A.S.,SUPERSOCIEDADES,Costa Atlántica,CORDOBA,MONTERIA-CORDOBA,"4,541",COMERCIO,$0.04,$0.00,$0.03,$0.01,$0.01,"2,021"
"900,589,262",LUXIM INGENIERIA SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,"4,690",COMERCIO,$0.04,$0.01,$0.04,$0.00,$0.04,"2,021"
"900,379,714",AZAHAR COFFEE COMPANY SAS,SUPERSOCIEDADES,Eje Cafetero,QUINDIO,ARMENIA-QUINDIO,"4,620",COMERCIO,$0.04,$0.00,$0.02,$0.01,$0.00,"2,021"
"900,092,728",LOHAS BEANS SAS BIC,SUPERSOCIEDADES,Costa Atlántica,MAGDALENA,SANTA MARTA-MAGDALENA,"4,631",COMERCIO,$0.04,-$0.00,$0.03,$0.03,-$0.00,"2,021"
"800,133,177",MACFER SCA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"6,810",SERVICIOS,$0.04,$0.02,$0.34,$0.03,$0.31,"2,021"
"890,926,628",SENCO COLOMBIANA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,GUARNE -ANTIOQUIA,"2,392",MANUFACTURA,$0.04,$0.00,$0.03,$0.02,$0.01,"2,021"
"890,320,910",GARCES EDER SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,124,AGROPECUARIO,$0.04,$0.02,$0.51,$0.04,$0.47,"2,021"
"811,007,678",FELJA S.A.S,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"1,410",MANUFACTURA,$0.04,$0.00,$0.02,$0.01,$0.01,"2,021"
"800,134,634",INTERLAN SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"6,202",SERVICIOS,$0.04,$0.00,$0.02,$0.01,$0.01,"2,021"
"860,001,552",MOTOBORDA S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ITAGUI-ANTIOQUIA,"4,653",COMERCIO,$0.04,$0.00,$0.04,$0.02,$0.02,"2,021"
"800,181,845",EL FORRAJE SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,PALMIRA-VALLE,"1,090",MANUFACTURA,$0.04,$0.00,$0.02,$0.01,$0.01,"2,021"
"800,160,435",FLORES DE LA CAMPIÑA S.A.S,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,125,AGROPECUARIO,$0.04,$0.00,$0.01,$0.01,$0.00,"2,021"
"811,008,778",PINTURAS Y YESOS SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"4,752",COMERCIO,$0.04,$0.00,$0.02,$0.01,$0.01,"2,021"
"900,240,344",COLOMBIANA DE TENIS SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,"4,643",COMERCIO,$0.04,$0.00,$0.03,$0.02,$0.01,"2,021"
"830,071,113",COSMETIC FASHION CORPORATION SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,FUNZA -CUNDINAMARCA,"2,023",MANUFACTURA,$0.04,$0.01,$0.04,$0.02,$0.03,"2,021"
"891,800,570",EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSE CAYETANO VASQUEZ,SUPERSALUD,Centro - Oriente,BOYACA,PUERTO BOYACA-BOYACA,"8,610",SERVICIOS,$0.04,$0.03,$0.06,$0.00,$0.06,"2,021"
"900,480,786",NUVA S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"4,651",COMERCIO,$0.04,$0.00,$0.02,$0.01,$0.00,"2,021"
"830,058,081",MINDSHARE COLOMBIA S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"7,310",SERVICIOS,$0.04,$0.00,$0.05,$0.03,$0.02,"2,021"
"900,495,362",LLANTAS NARIÑO SAS,SUPERSOCIEDADES,Costa Pacífica,NARIÑO,PASTO-NARIÑO,"4,530",COMERCIO,$0.04,$0.00,$0.03,$0.02,$0.01,"2,021"
"800,013,455",MICROFERTISA S A S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"2,012",MANUFACTURA,$0.04,$0.00,$0.02,$0.01,$0.01,"2,021"
"860,041,662",RAMBAL S.A.S. BIC,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,"2,229",MANUFACTURA,$0.04,$0.00,$0.05,$0.03,$0.02,"2,021"
"900,197,709",LATIN AMERICA DISTRIBUTION COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,631",COMERCIO,$0.04,$0.00,$0.02,$0.02,$0.00,"2,021"
"900,149,693",DECAMERON CINCO HERRADURAS S.A.S,SUPERSOCIEDADES,Eje Cafetero,QUINDIO,QUIMBAYA-QUINDIO,"5,511",SERVICIOS,$0.04,$0.00,$0.08,$0.11,-$0.02,"2,021"
"813,000,052",INVERSIONES PROIN SAS,SUPERSOCIEDADES,Otros,HUILA,NEIVA-HUILA,"4,690",COMERCIO,$0.04,$0.00,$0.02,$0.01,$0.01,"2,021"
"900,449,378",NORPACK SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,"5,224",SERVICIOS,$0.04,$0.00,$0.02,$0.01,$0.01,"2,021"
"800,204,153",E.S.E. HOSPITAL SAN VICENTE DE PAUL DE LORICA,SUPERSALUD,Costa Atlántica,CORDOBA,LORICA-CORDOBA,"8,610",SERVICIOS,$0.04,$0.00,$0.06,$0.01,$0.05,"2,021"
"891,300,245",COMPAÑÍA AEROFUMIGACIONES CALIMA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,161,AGROPECUARIO,$0.04,$0.01,$0.04,$0.01,$0.03,"2,021"
"890,910,468",HRA UNIQUIMICA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,LA-ESTRELLA -ANTIOQUIA,"2,011",MANUFACTURA,$0.04,$0.00,$0.02,$0.01,$0.01,"2,021"
"800,186,250",ESTAHL INGENIERIA SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,FUNZA -CUNDINAMARCA,"4,290",CONSTRUCCIÓN,$0.04,-$0.00,$0.03,$0.03,$0.01,"2,021"
"900,317,030",PROCESOS TECNICOS DE SEGURIDAD Y VALORES S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"7,020",SERVICIOS,$0.04,$0.00,$0.02,$0.01,$0.00,"2,021"
"900,253,903",COMERCIALIZADORA  INDUSTRIAL CENTRO SAS,SUPERSOCIEDADES,Eje Cafetero,CALDAS,MANIZALES-CALDAS,"4,731",COMERCIO,$0.04,$0.00,$0.01,$0.01,$0.00,"2,021"
"900,233,698",LYDCO INGENIERIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,290",CONSTRUCCIÓN,$0.04,$0.00,$0.02,$0.01,$0.01,"2,021"
"814,006,248",UNIDAD CARDIOQUIRURGICA DE NARIÑO SAS,SUPERSALUD,Costa Pacífica,NARIÑO,PASTO-NARIÑO,"8,610",SERVICIOS,$0.04,$0.00,$0.05,$0.02,$0.03,"2,021"
"800,101,757",SURTIZORA SOCIEDAD POR ACCIONES SIMPLIFICADA,SUPERSOCIEDADES,Costa Pacífica,CHOCO,QUIBDO-CHOCO,"4,663",COMERCIO,$0.04,$0.00,$0.01,$0.01,$0.01,"2,021"
"800,228,878",ILKO ARCOASEO SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,"4,669",COMERCIO,$0.04,-$0.00,$0.03,$0.02,$0.01,"2,021"
"860,500,630",INGENIERIA  Y SERVICIO ESPECIALIZADO DE COMUNICACIONES S.A  ISEC S.A,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,652",COMERCIO,$0.04,$0.00,$0.03,$0.02,$0.01,"2,021"
"900,430,148",IMC AIRPORT SHOPPES SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"5,629",SERVICIOS,$0.04,$0.00,$0.06,$0.03,$0.04,"2,021"
"900,195,471",ACF S.A.S.,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,"4,111",CONSTRUCCIÓN,$0.04,$0.00,$0.11,$0.07,$0.03,"2,021"
"800,172,871",GEOCOL CONSULTORES S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"7,112",SERVICIOS,$0.04,$0.00,$0.02,$0.01,$0.02,"2,021"
"830,086,936",COMERCIAL QUIMICA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,620",COMERCIO,$0.04,$0.00,$0.04,$0.03,$0.01,"2,021"
"830,126,327",AVANXO COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C-BOGOTA D.C.,"7,020",SERVICIOS,$0.04,$0.01,$0.03,$0.01,$0.02,"2,021"
"800,242,738",LADOINSA LABORES DOTACIONES INDUSTRIALES S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"8,121",SERVICIOS,$0.04,$0.00,$0.02,$0.01,$0.01,"2,021"
"900,530,630",ROVER ALCISA SUCURSAL EN COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,220",CONSTRUCCIÓN,$0.04,-$0.00,$0.05,$0.05,$0.00,"2,021"
"830,085,047",LUISA FARMS S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,125,AGROPECUARIO,$0.04,$0.00,$0.02,$0.02,-$0.00,"2,021"
"900,541,101",GMS MANAGEMENT SOLUTIONS COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"7,020",SERVICIOS,$0.04,$0.01,$0.03,$0.01,$0.01,"2,021"
"804,003,472",EMPRESA DE VIGILANCA SEGURIDAD GUANENTA LTDA,SUPERVIGILANCIA,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,"8,010",SERVICIOS,$0.04,$0.00,$0.01,$0.00,$0.00,"2,021"
"890,942,986",INVERSIONES TRIBILIN SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,SABANETA -ANTIOQUIA,144,AGROPECUARIO,$0.04,$0.00,$0.02,$0.01,$0.01,"2,021"
"900,750,270",LABORATORIOS INUSTRIALES LPS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"2,023",MANUFACTURA,$0.04,$0.00,$0.03,$0.01,$0.02,"2,021"
"800,240,190",WUNDERMAN THOMPSON COLOMBIA S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"7,310",SERVICIOS,$0.04,$0.00,$0.03,$0.02,$0.01,"2,021"
"890,911,846",SEGURIDAD DE COLOMBIA ANTIOQUIA LIMITADA,SUPERVIGILANCIA,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"8,010",SERVICIOS,$0.04,$0.00,$0.01,$0.00,$0.01,"2,021"
"901,107,672",HINODE COLOMBIA S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,645",COMERCIO,$0.04,-$0.00,$0.01,$0.01,$0.00,"2,021"
"811,017,434",YKK COLOMBIA S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"1,399",MANUFACTURA,$0.04,$0.00,$0.03,$0.01,$0.01,"2,021"
"800,239,567",TERMILLANTAS SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,530",COMERCIO,$0.04,$0.00,$0.04,$0.03,$0.01,"2,021"
"900,080,654",PRODUCTOS ALIMENTICIOS LAS CASERITAS SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,SABANETA-ANTIOQUIA,"1,081",MANUFACTURA,$0.04,$0.00,$0.02,$0.01,$0.01,"2,021"
"800,134,597",IMCD COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,664",COMERCIO,$0.04,$0.01,$0.08,$0.04,$0.04,"2,021"
"900,275,795",AMARALES S.A.S.,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,"6,810",SERVICIOS,$0.04,$0.04,$0.18,$0.06,$0.12,"2,021"
"830,110,109",PHARMAPLUS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,645",COMERCIO,$0.04,$0.00,$0.01,$0.01,$0.01,"2,021"
"800,027,656",TEXTILES ACRILAN SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,"1,410",MANUFACTURA,$0.04,$0.00,$0.03,$0.02,$0.01,"2,021"
"900,894,722",KCI COLOMBIA S A S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,645",COMERCIO,$0.04,$0.01,$0.03,$0.01,$0.02,"2,021"
"804,000,353",COOPERATIVA DE VIGILANCIA Y SERVICIOS DE BUCARAMANGA C.T.A.,SUPERVIGILANCIA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"8,010",SERVICIOS,$0.04,$0.00,$0.01,$0.00,$0.00,"2,021"
"824,000,725",EMPRESA SOCIAL DEL ESTADO HOSPITAL EDUARDO ARREDONDO DAZA,SUPERSALUD,Costa Atlántica,CESAR,VALLEDUPAR-CESAR,"8,610",SERVICIOS,$0.04,$0.00,$0.03,$0.00,$0.03,"2,021"
